CATE_real,CATE_estimado,cubre
4,3.9332882474174,1
4,3.87920823667946,1
4,3.8430401281407,1
4,3.7577334135806,1
4,3.93373567553115,1
4,3.92916701501454,1
4,3.87807798814666,1
4,3.80010460505737,1
4,3.89464251528184,1
4,3.85141398797441,1
4,3.91266528637246,1
4,3.82176088703863,1
4,3.81524286624006,1
4,3.94297054362658,1
4,3.92445290740243,1
4,3.82478093760742,1
4,3.91333977767314,1
4,3.90125137042064,1
4,3.94019340535399,1
4,3.80814939761824,1
4,3.9038508019954,1
4,3.80037481882101,1
4,3.79701683373555,1
4,3.95186358584265,1
4,3.83871001547886,1
4,3.9415749867286,1
4,3.96749985814358,1
4,3.87414135851757,1
4,3.92027755088682,1
4,3.91725896533313,1
4,3.94488144973015,1
4,3.85013323115587,1
4,3.93938607182896,1
4,3.8980786845635,1
4,3.94652678034722,1
4,3.92661063881308,1
4,3.87536460638891,1
4,3.89304098770029,1
4,3.90299218634022,1
4,3.96549194640427,1
4,3.91029562938421,1
4,3.72281831212107,1
4,3.78578850752268,1
4,3.80311424713026,1
4,3.90911162761593,1
4,3.93231303501796,1
4,3.95815071019853,1
4,3.86510803165394,1
4,3.9165360054412,1
4,3.89211500903831,1
4,3.90482402586303,1
4,3.90335416501661,1
4,3.85151532890029,1
4,3.93864081823263,1
4,3.92606771247502,1
4,3.89699833752646,1
4,3.84996639072858,1
4,3.85172168632613,1
4,3.89658707903404,1
4,3.76247659488689,1
4,3.8677624072499,1
4,3.83147606406595,1
4,3.80091117692893,1
4,3.90329323106537,1
4,3.89125301114152,1
4,3.95592892249746,1
4,3.75584857712522,1
4,3.88100913864606,1
4,3.87576274946658,1
4,3.86551776288395,1
4,3.9154902741342,1
4,3.8373407727785,1
4,3.8331782228118,1
4,3.86211883413505,1
4,3.89946018813385,1
4,3.8310155290021,1
4,3.85833469189556,1
4,3.9203420401533,1
4,3.95603752628426,1
4,3.87893768475816,1
4,3.90020840822116,1
4,3.89136504326221,1
4,3.90783923303921,1
4,3.92103545181812,1
4,3.97597362304831,1
4,3.8707319126782,1
4,3.90788627008392,1
4,3.9130248198343,1
4,3.88565357880201,1
4,3.8457097241902,1
4,3.96032210824416,1
4,3.87680667940927,1
4,3.89553498394726,1
4,3.88843081018643,1
4,3.91302457334398,1
4,3.90531628360317,1
4,3.7991875001016,1
4,3.81645074225969,1
4,3.89766749123436,1
4,3.88258953589449,1
4,3.89123448607521,1
4,3.82343684868168,1
4,3.87568065737008,1
4,3.90246066620238,1
4,3.79635304262616,1
4,3.89368985740198,1
4,3.92350101736026,1
4,3.83355937251537,1
4,3.79111546524399,1
4,3.91502109265474,1
4,3.89802548348665,1
4,3.9338499435709,1
4,3.9085135364058,1
4,3.90533842205827,1
4,3.8275231988002,1
4,3.82965013608626,1
4,3.8973831610855,1
4,3.93857630624562,1
4,3.87096470925756,1
4,3.93220271622717,1
4,3.91267581544589,1
4,3.94276218918482,1
4,3.93979908932044,1
4,3.89793984576197,1
4,3.96058842522328,1
4,3.90833163317242,1
4,3.95270870633378,1
4,3.87768240589312,1
4,3.92131095900743,1
4,3.90087543515438,1
4,3.87046955748467,1
4,3.87082631525581,1
4,3.83211222866857,1
4,3.80559002585499,1
4,3.90874550379372,1
4,3.93449297259898,1
4,3.90271877400019,1
4,3.91468103711468,1
4,3.90179724985844,1
4,3.92611853580627,1
4,3.88642980851466,1
4,3.87691559236019,1
4,3.87457566925333,1
4,3.90846357440187,1
4,3.992681616591,1
4,3.9162178373033,1
4,3.93601580949798,1
4,3.93661358188904,1
4,3.91035423096332,1
4,3.91407916603788,1
4,3.83720910452458,1
4,3.84680458857835,1
4,3.74800954640031,1
4,3.81416770196018,1
4,3.84689875377595,1
4,3.80732932853453,1
4,3.82206467396437,1
4,3.89348625110389,1
4,3.72921166175391,1
4,3.9093625378803,1
4,3.7527630271,1
4,3.81080151993328,1
4,3.81062415690103,1
4,3.73664315416741,1
4,3.86531485506378,1
4,3.88271146566105,1
4,3.79204578082164,1
4,3.83744749194322,1
4,3.80631509877535,1
4,3.80469950447498,1
4,3.73954819995996,1
4,3.90079268900799,1
4,3.8304016583896,1
4,3.76399020253732,1
4,3.92976507530413,1
4,3.76574949208688,1
4,3.85980996616551,1
4,3.83327232408422,1
4,3.80442965578088,1
4,3.84939489959602,1
4,3.86384961815944,1
4,3.903798494873,1
4,3.81497175854841,1
4,3.87344764060663,1
4,3.75720296604471,1
4,3.7398323737567,1
4,3.82910939688685,1
4,3.89282178654859,1
4,3.84357967887089,1
4,3.84035944717377,1
4,3.80667388539186,1
4,3.8575405585354,1
4,3.89587148834166,1
4,3.8009781405166,1
4,3.8433837215378,1
4,3.88283139033208,1
4,3.74762210600015,1
4,3.81721322231736,1
4,3.80443972988458,1
4,3.78395364847729,1
4,3.82816494399264,1
4,3.78916928852439,1
4,3.93344263286803,1
4,3.84812918773225,1
4,3.80204327894962,1
4,3.83081666715006,1
4,3.8215750736302,1
4,3.85450764764196,1
4,3.82808184848932,1
4,3.83442421360604,1
4,3.87708654959383,1
4,3.85905594110032,1
4,3.795129115624,1
4,3.8362760905287,1
4,3.82768437112131,1
4,3.79650331074769,1
4,3.84264218346532,1
4,3.71605418511251,1
4,3.92729410852973,1
4,3.7925389428939,1
4,3.8775263140062,1
4,3.87254833053743,1
4,3.76997900945377,1
4,3.78534354499552,1
4,3.81916611815888,1
4,3.80072732258929,1
4,3.79223018017922,1
4,3.75942347765652,1
4,3.74977324784911,1
4,3.85677581642818,1
4,3.77491855416615,1
4,3.81239070953611,1
4,3.87242967734836,1
4,3.82140534535333,1
4,3.8239196415997,1
4,3.71604596914467,1
4,3.86030311384051,1
4,3.82208746030137,1
4,3.86058732713356,1
4,3.84979423193457,1
4,3.83097752183855,1
4,3.85191672493029,1
4,3.8570366436099,1
4,3.86746493063862,1
4,3.72082582619933,1
4,3.79333326490583,1
4,3.82873376863769,1
4,3.76155115105793,1
4,3.81849380790737,1
4,3.82896835502278,1
4,3.8374017167028,1
4,3.81899763408007,1
4,3.7224355389183,1
4,3.8813834603071,1
4,3.77597894702284,1
4,3.72640879534456,1
4,3.88046349643711,1
4,3.84964878272504,1
4,3.8184772938741,1
4,3.8115268467952,1
4,3.85034492903371,1
4,3.84318044143414,1
4,3.76459061851914,1
4,3.75469434738262,1
4,3.81909360479776,1
4,3.83045264701407,1
4,3.78916797951294,1
4,3.86564660410857,1
4,3.81161713415035,1
4,3.85014982107575,1
4,3.84013592908308,1
4,3.88536812779196,1
4,3.83102623479689,1
4,3.85788451220742,1
4,3.88163362832247,1
4,3.78873003844888,1
4,3.89336938728924,1
4,3.8785122590671,1
4,3.84849935721545,1
4,3.76053014417118,1
4,3.90611356556555,1
4,3.8439120542843,1
4,3.8447510344852,1
4,3.88581095468808,1
4,3.86960788085245,1
4,3.77212361674908,1
4,3.88327405633162,1
4,3.87392761962076,1
4,3.88904864388875,1
4,3.83805930858144,1
4,3.81666343547438,1
4,3.84062071921713,1
4,3.89294143969964,1
4,3.88676983660894,1
4,3.83661199664203,1
4,3.84132951723606,1
4,3.76485900932929,1
4,3.936965504918,1
4,3.84667505741809,1
4,3.86651589046923,1
4,3.801294112815,1
4,3.87799508122128,1
4,3.8513111282912,1
4,3.87216070396264,1
4,3.77765366770093,1
4,3.87953196553428,1
4,3.82894813988506,1
4,3.8471422682809,1
4,3.80835600283533,1
4,3.88547760782937,1
4,3.88164384913323,1
4,3.83116755787333,1
4,3.80256637000673,1
4,3.88847708897908,1
4,3.82468116981896,1
4,3.89796337806302,1
4,3.8388929393589,1
4,3.8875506223637,1
4,3.75826316974479,1
4,3.78411087485656,1
4,3.86081999712154,1
4,3.8700621575589,1
4,3.86335338829187,1
4,3.8528660141207,1
4,3.92722633507378,1
4,3.82878670392932,1
4,3.83823156791997,1
4,3.80986680736349,1
4,3.81024562023328,1
4,3.81551398300616,1
4,3.88996048694657,1
4,3.82326552617624,1
4,3.88866676913166,1
4,3.92064424727205,1
4,3.811173439186,1
4,3.85562050866787,1
4,3.8145075938651,1
4,3.83719778033841,1
4,3.86843030594089,1
4,3.92181092148387,1
4,3.8573768865036,1
4,3.84570023215493,1
4,3.8735917397633,1
4,3.85206249150055,1
4,3.86644320956791,1
4,3.85336604751684,1
4,3.84769649472404,1
4,3.88371014147121,1
4,3.88003192743713,1
4,3.91571327921258,1
4,3.80387327447481,1
4,3.80297242608645,1
4,3.89023764772752,1
4,3.84622738676134,1
4,3.76564266971039,1
4,3.86180117911487,1
4,3.89636653884495,1
4,3.92042541975475,1
4,3.91479902908763,1
4,3.75292806559189,1
4,3.85162766966775,1
4,3.90553319616884,1
4,3.84116477525879,1
4,3.84412745520636,1
4,3.84897620962396,1
4,3.91165595127004,1
4,3.89823479939224,1
4,3.87842772791588,1
4,3.82835217955173,1
4,3.88562564588417,1
4,3.90034054058705,1
4,3.87551910398871,1
4,3.81377215522931,1
4,3.77954056358326,1
4,3.8746896411332,1
4,3.82957350978819,1
4,3.85134007493735,1
4,3.83642362901851,1
4,3.8766406794234,1
4,3.84484908697507,1
4,3.79011381211134,1
4,3.91376873983448,1
4,3.7854101257604,1
4,3.79750564360677,1
4,3.87495484589623,1
4,3.85001975231716,1
4,3.87525783853494,1
4,3.8600508087473,1
4,3.89323602421804,1
4,3.86669687324561,1
4,3.83951195854594,1
4,3.81102367198469,1
4,3.85105670096116,1
4,3.80552898413732,1
4,3.7618983734898,1
4,3.85156183473637,1
4,3.81183879915716,1
4,3.83575599910973,1
4,3.91297335249995,1
4,3.73853285428333,1
4,3.90289988919246,1
4,3.83135577514677,1
4,3.93137860355469,1
4,3.89950075541125,1
4,3.90269829347848,1
4,3.8652157677912,1
4,3.872944518579,1
4,3.81767135345715,1
4,3.88708143204311,1
4,3.85942713493137,1
4,3.86243408806504,1
4,3.86171252257033,1
4,3.88246833899698,1
4,3.83861012141951,1
4,3.81354324466676,1
4,3.83634722209483,1
4,3.85319770868167,1
4,3.83901325363882,1
4,3.91569625535552,1
4,3.87550053144287,1
4,3.85300353590101,1
4,3.91712468883461,1
4,3.78688580716743,1
4,3.88328488500903,1
4,3.90722247810472,1
4,3.91848961488729,1
4,3.89867886428668,1
4,3.88954965608485,1
4,3.95388878039248,1
4,3.84585710984399,1
4,3.82610551721219,1
4,3.77179409133267,1
4,3.77570188591751,1
4,3.87899918923659,1
4,3.87985326518711,1
4,3.93361000753124,1
4,3.78981071405313,1
4,3.90123980412418,1
4,3.88331236415132,1
4,3.9043724202241,1
4,3.9150202198553,1
4,3.88726443475713,1
4,3.79960880734139,1
4,3.75705484796926,1
4,3.91277465127739,1
4,3.96914674856555,1
4,3.92588828766932,1
4,3.97413701252844,1
4,3.9038196587645,1
4,3.8472576188061,1
4,3.89971860654598,1
4,3.84147281945479,1
4,3.89572935916015,1
4,3.87247090523691,1
4,3.87371478952022,1
4,3.97446303489089,1
4,3.873671728347,1
4,3.92089589365907,1
4,3.78093543306548,1
4,3.89820130410066,1
4,3.85392253588037,1
4,3.95819285167767,1
4,3.89100341960698,1
4,3.8881302234144,1
4,3.82809739536826,1
4,3.88281839882179,1
4,3.89268864827519,1
4,3.85946441251448,1
4,3.91295340375638,1
4,3.85449441025702,1
4,3.85512730490816,1
4,3.84664519105903,1
4,3.92931897835253,1
4,3.87859872599191,1
4,3.74974120009635,1
4,3.90418716003048,1
4,3.86735337941043,1
4,3.76875131778624,1
4,3.88186951690795,1
4,3.87788138566521,1
4,3.83290362561964,1
4,3.85418258405274,1
4,3.78583161767127,1
4,3.87594737344285,1
4,3.87885462839124,1
4,3.87476096593425,1
4,3.85972765625982,1
4,3.88465161607744,1
4,3.86887635058345,1
4,3.86959784325846,1
4,3.85993188281964,1
4,3.89467295869622,1
4,3.9299233206411,1
4,3.90103532342783,1
4,3.85863559950549,1
4,3.8897687330431,1
4,3.8151418702394,1
4,3.89630088346686,1
4,3.91725393969288,1
4,3.79665555124186,1
4,3.87983948508476,1
4,3.76530737812792,1
4,3.86358564383344,1
4,3.81026220137978,1
4,3.80803375174625,1
4,3.83784024851431,1
4,3.87097270308405,1
4,3.8097882829012,1
4,3.84247482531503,1
4,3.91363473570414,1
4,3.76516654415562,1
4,3.82272819790162,1
4,3.84977332638963,1
4,3.83593550692363,1
4,3.88621926001574,1
4,3.82581933493967,1
4,3.91688227861637,1
4,3.86746071952574,1
4,3.80217037930795,1
4,3.90956252039335,1
4,3.84785510474414,1
4,3.89804328311893,1
4,3.86623959721435,1
4,3.87125750273948,1
4,3.90664637184599,1
4,3.85624151412694,1
4,3.87489084634998,1
4,3.8515436796612,1
4,3.84005661380282,1
4,3.8680517381571,1
4,3.95188469805211,1
4,3.84540600691011,1
4,3.81150559018322,1
4,3.90521813469622,1
4,3.83803954563115,1
4,3.91204302401658,1
4,3.80916910821821,1
4,3.7815960965239,1
4,3.81678729316619,1
4,3.81171462268462,1
4,3.87722817047793,1
4,3.90730017712144,1
4,3.78060493995743,1
4,3.93683659962793,1
4,3.89722743441924,1
4,3.82989473472198,1
